id,routing_id,producing_step_id,step_number,created_at,updated_at,description,boo_ id,BOO_ version _id
1682,1499,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1499,1499
1683,1500,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1500,1500
1684,1501,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1501,1501
1685,1502,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1502,1502
1686,1503,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1503,1503
1687,1504,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1504,1504
1688,1505,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1505,1505
1689,1506,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1506,1506
1690,1507,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1507,1507
1691,1508,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1508,1508
1692,1509,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1509,1509
1693,1510,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1510,1510
1694,1511,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1511,1511
1695,1512,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1512,1512
1696,1513,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1513,1513
1697,1514,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1514,1514
1698,1515,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1515,1515
1699,1516,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1516,1516
1700,1517,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1517,1517
1701,1518,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1518,1518
1702,1519,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1519,1519
1703,1520,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1520,1520
1704,1521,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1521,1521
1705,1522,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1522,1522
1706,1523,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1523,1523
1707,1524,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1524,1524
1708,1525,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1525,1525
1709,1526,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1526,1526
1710,1527,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1527,1527
1711,1528,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1528,1528
1712,1529,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1529,1529
1713,1530,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1530,1530
1714,1531,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1531,1531
1715,1532,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1532,1532
1716,1533,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1533,1533
1717,1534,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1534,1534
1718,1535,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1535,1535
1719,1536,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1536,1536
1720,1537,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1537,1537
1721,1538,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1538,1538
1722,1539,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1539,1539
1723,1540,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1540,1540
1724,1541,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1541,1541
1725,1542,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1542,1542
1726,1543,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1543,1543
1727,1544,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1544,1544
1728,1545,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1545,1545
1729,1546,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1546,1546
1730,1547,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1547,1547
1731,1548,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1548,1548
1732,1549,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1549,1549
1733,1550,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1550,1550
1734,1551,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1551,1551
1735,1552,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1552,1552
1736,1553,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1553,1553
1737,1554,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1554,1554
1738,1555,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1555,1555
1739,1556,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1556,1556
1740,1557,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1557,1557
1741,1558,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1558,1558
1742,1559,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1559,1559
1743,1560,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1560,1560
1744,1561,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1561,1561
1745,1562,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1562,1562
1746,1563,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1563,1563
1747,1564,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1564,1564
1748,1565,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1565,1565
1749,1566,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1566,1566
1750,1567,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1567,1567
1751,1568,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1568,1568
1752,1569,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1569,1569
1753,1570,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1570,1570
1754,1571,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1571,1571
1755,1572,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1572,1572
1756,1573,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1573,1573
1757,1574,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1574,1574
1758,1575,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1575,1575
1759,1576,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1576,1576
1760,1577,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1577,1577
1761,1578,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1578,1578
1762,1579,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1579,1579
1763,1580,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1580,1580
1764,1581,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1581,1581
1765,1582,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1582,1582
1766,1583,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1583,1583
1767,1584,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1584,1584
1768,1585,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1585,1585
1769,1586,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1586,1586
1770,1587,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1587,1587
1771,1588,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1588,1588
1772,1589,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1589,1589
1773,1590,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1590,1590
1774,1591,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1591,1591
1775,1592,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1592,1592
1776,1593,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1593,1593
1777,1594,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1594,1594
1778,1595,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1595,1595
1779,1596,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1596,1596
1780,1597,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1597,1597
1781,1598,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1598,1598
1782,1599,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1599,1599
1783,1600,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1600,1600
1784,1601,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1601,1601
1785,1602,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1602,1602
1786,1603,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1603,1603
1787,1604,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1604,1604
1788,1605,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1605,1605
1789,1606,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1606,1606
1790,1607,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1607,1607
1791,1608,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1608,1608
1792,1609,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1609,1609
1793,1610,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1610,1610
1794,1611,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1611,1611
1795,1612,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1612,1612
1796,1613,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1613,1613
1797,1614,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1614,1614
1798,1615,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1615,1615
1799,1616,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1616,1616
1800,1617,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1617,1617
1801,1618,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1618,1618
1802,1619,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1619,1619
1803,1620,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1620,1620
1804,1621,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1621,1621
1805,1622,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1622,1622
1806,1623,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1623,1623
1807,1624,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1624,1624
1808,1625,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1625,1625
1809,1626,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1626,1626
1810,1627,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1627,1627
1811,1628,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1628,1628
1812,1629,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1629,1629
1813,1630,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1630,1630
1814,1631,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1631,1631
1815,1632,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1632,1632
1816,1633,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1633,1633
1817,1634,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1634,1634
1818,1635,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1635,1635
1819,1636,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1636,1636
1820,1637,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1637,1637
1821,1638,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1638,1638
1822,1639,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1639,1639
1823,1640,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1640,1640
1824,1641,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1641,1641
1825,1642,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1642,1642
1826,1643,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1643,1643
1827,1644,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1644,1644
1828,1645,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1645,1645
1829,1646,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1646,1646
1830,1647,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1647,1647
1831,1648,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1648,1648
1832,1649,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1649,1649
1833,1650,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1650,1650
1834,1651,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1651,1651
1835,1652,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1652,1652
1836,1653,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1653,1653
1837,1654,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1654,1654
1838,1655,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1655,1655
1839,1656,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1656,1656
1840,1657,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1657,1657
1841,1658,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1658,1658
1842,1659,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1659,1659
1843,1660,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1660,1660
1844,1661,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1661,1661
1845,1662,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1662,1662
1846,1663,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1663,1663
1847,1664,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1664,1664
1848,1665,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1665,1665
1849,1666,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1666,1666
1850,1667,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1667,1667
1851,1668,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1668,1668
1852,1669,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1669,1669
1853,1670,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1670,1670
1854,1671,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1671,1671
1855,1672,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1672,1672
1856,1673,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1673,1673
1857,1674,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1674,1674
1858,1675,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1675,1675
1859,1676,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1676,1676
1860,1677,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1677,1677
1861,1678,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1678,1678
1862,1679,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1679,1679
1863,1680,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1680,1680
1864,1681,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1681,1681
1865,1682,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1682,1682
1866,1683,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1683,1683
1867,1684,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1684,1684
1868,1685,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1685,1685
1869,1686,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1686,1686
1870,1687,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1687,1687
1871,1688,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1688,1688
1872,1689,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1689,1689
1873,1690,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1690,1690
1874,1691,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1691,1691
1875,1692,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1692,1692
1876,1693,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1693,1693
1877,1694,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1694,1694
1878,1695,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1695,1695
1879,1696,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1696,1696
1880,1697,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1697,1697
1881,1698,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1698,1698
1882,1699,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1699,1699
1883,1700,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1700,1700
1884,1701,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1701,1701
1885,1702,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1702,1702
1886,1703,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1703,1703
1887,1704,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1704,1704
1888,1705,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1705,1705
1889,1706,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1706,1706
1890,1707,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1707,1707
1891,1708,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1708,1708
1892,1709,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1709,1709
1893,1710,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1710,1710
1894,1711,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1711,1711
1895,1712,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1712,1712
1896,1713,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1713,1713
1897,1714,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1714,1714
1898,1715,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1715,1715
1899,1716,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1716,1716
1900,1717,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1717,1717
1901,1718,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1718,1718
1902,1719,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1719,1719
1903,1720,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1720,1720
1904,1721,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1721,1721
1905,1722,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1722,1722
1906,1723,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1723,1723
1907,1724,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1724,1724
1908,1725,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1725,1725
1909,1726,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1726,1726
1910,1727,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1727,1727
1911,1728,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1728,1728
1912,1729,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1729,1729
1913,1730,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1730,1730
1914,1731,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1731,1731
1915,1732,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1732,1732
1916,1733,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1733,1733
1917,1734,11,1,2024-09-12 09:16:40.004424 +00:00,2024-09-12 09:16:40.004424 +00:00,,1734,1734
